cas,smiles,h1,h2,homo_ev,lumo_ev,gap_ev,omega,dipole_moment_debye,molecular_volume_A3,h_nbo_charge,o_nbo_charge,polar,sasa,3and6,4and5,logp,hbd,hba,mu,sigma,ei
63196-12-3,O=C(O)C=1C=CC=C(OC=2C=CC=CC2)C1C(=O)O,19.0,28.0,-8.011575986421,-0.731442030144,7.280133956277001,2.6249642004208105,5.388512196330264,218.67200000000005,0.5363,-0.65638,252.91388899999995,180.54825064637907,1,0,2.8753,2.0,3.0,8.783714515620517,1.977677070097804,3.0051155411764706e-07
63018-89-3,O=C(O)C1=CC=C2C=CC=3C=CC=CC3C2=C1C(=O)O,20.0,29.0,-7.603677324521501,-0.9309014825605,6.672775841961,2.728963070970148,2.7388143054979097,225.1920000000001,0.53438,-0.65313,311.841512,170.74786281650867,1,1,3.389400000000002,2.0,2.0,11.44814373134028,1.9424503873896897,0.00010609829646855717
4371-40-8,O=C(O)C1=CC(C(=O)O)=C(C=C1C(=O)O)C=2C=CC=CC2,21.0,25.0,-8.248315036356,-1.1545790676715,7.0937359686845,3.115932772303026,1.1618544056808495,238.61600000000007,0.53444,-0.65621,282.0883836666667,186.7765118290436,0,2,2.448200000000001,3.0,3.0,15.434393040725297,1.9483192399642693,0.06243490778438157
1008458-96-5,O=C(O)C1=C(C(=O)O)C(=CC=C1N(=O)=O)C,17.0,16.0,-9.132412936630502,-1.8503741834000005,7.282038753230501,4.141066019128125,6.5772762242435885,178.78400000000005,0.53543,-0.64461,194.061186,160.3330614660954,2,0,1.29962,2.0,4.0,9.148910217203536,2.4730591282455854,6.620974225510202e-05
68621-19-2,O=C(O)C=1C=CC=C(SC=2C=CC=CC2)C1C(=O)O,19.0,28.0,-7.716060344778,-0.735795851752,6.980264493026,2.55842286628939,3.751180338240218,229.08800000000005,0.53612,-0.65264,279.6852293333333,175.8020289511282,1,0,3.2342000000000013,2.0,3.0,10.043580261674322,1.9408263683352094,4.5802169520887e-06
65726-17-2,O=C(O)C=1C=C(C(=O)O)C(C(=O)O)=C(C(=O)O)C1OC,24.0,23.0,-9.0671056125105,-1.1711780125520002,7.895927599958501,3.318877049600032,4.727678564581141,220.33600000000004,0.53554,-0.6395,224.4627966666667,161.3693903672199,2,1,0.4880000000000002,4.0,5.0,8.450888956995215,2.231515681478174,2.4596259321938576e-06
54229-55-9,O=C(O)C1=CC=C(C=C1C(=O)O)S(=O)(=O)Cl,16.0,20.0,-9.5443933062875,-1.6650646512095,7.879328655078,3.9867593167316913,7.881571569807636,189.05600000000004,0.53888,-0.6467,201.884226,187.63887327309027,0,1,1.0105000000000002,2.0,4.0,12.080950418507825,2.185872866193021,0.0014736112299573063
170846-97-6,O=C(O)C1=CC=C(C=C1C(=O)O)C(N)(C(=O)O)C,18.0,22.0,-8.5272317331185,-0.7311699162935,7.796061816824999,2.7487596659650424,2.4520193208863588,212.33600000000004,0.53217,-0.66483,219.82005666666663,188.12798305098403,0,1,0.3414999999999999,4.0,4.0,13.171689135280104,1.885924273353572,0.001943443708922521
1005516-26-6,O=C(O)C=1C=CC=C(NCCCC)C1C(=O)O,17.0,31.0,-7.185982564004,-0.6114398220735,6.5745427419305,2.311940094295049,3.9468568887153737,216.29600000000005,0.5319,-0.67089,239.3330173333333,176.10664630394697,1,0,2.295,3.0,3.0,9.46727661456194,1.9558435741415274,1.3194728677530061e-06
120956-79-8,O=C(O)C1=CC(OC)=C(OCC)C(OC)=C1C(=O)O,19.0,32.0,-8.0510324947435,-0.6261339700005,7.424898524743001,2.535159827638319,3.3616813070248046,231.97600000000008,0.53552,-0.66021,236.46548533333336,175.42517726252208,1,2,1.4989,2.0,5.0,9.95625256709792,1.9535289725920206,4.25658074485018e-06
89939-47-9,O=C(O)C=1C(N)=CC=C(C1C(=O)O)N(=O)=O,16.0,21.0,-7.898920852313999,-1.7276508368245005,6.171270015489499,3.7541252551551296,9.078081166193655,172.68000000000004,0.53689,-0.65261,211.83694033333333,163.9432031868318,2,0,0.5734,3.0,5.0,6.90654181812225,2.734887895257378,9.561448925457842e-06
444287-94-9,O=C(O)C=1C=CC=C(NCCOC)C1C(=O)O,17.0,29.0,-7.184894108602,-0.624773400748,6.560120707854,2.324305806354168,5.723157343634719,208.61600000000004,0.53163,-0.6716,227.50396333333336,178.4852051205894,1,0,1.1413,3.0,4.0,8.155641494977488,2.005868648715214,8.309670639752761e-08
89939-48-0,O=C(O)C1=CC=C(N)C(=C1C(=O)O)N(=O)=O,16.0,21.0,-7.984908829071999,-1.81772052134,6.167188307731999,3.8952735584985207,6.442391562921334,172.86400000000003,0.5354,-0.65471,205.6409783333333,171.62004918531045,1,1,0.5734,3.0,5.0,11.451058456541375,2.127554170460003,0.00038009114936640373
1073323-63-3,O=C(O)C1=CC=C2OCCOC2=C1C(=O)O,16.0,23.0,-7.9302139451215,-0.542595017897,7.3876189272245,2.429351474101321,5.414643570910277,178.84800000000004,0.53437,-0.65597,193.26254333333333,182.25844183464952,1,1,0.8541999999999998,2.0,4.0,8.106875541905822,2.004632564531601,7.157098220562303e-08
106113-16-0,O=C(O)C1=CC=C(C(=C1C(=O)O)CC=C(C)C)C,18.0,21.0,-7.9884463091285,-0.5088529004350001,7.4795934086935,2.413369614881939,5.9505396469564,232.69600000000003,0.53423,-0.66394,256.173724,171.95361724692864,1,1,2.900120000000001,2.0,2.0,7.574281641751668,2.0386747766392967,2.749603620428674e-08
89939-50-4,O=C(O)C1=CC(N)=CC(=C1C(=O)O)N(=O)=O,16.0,21.0,-7.799871410732,-1.809557105825,5.990314304907,3.853767586918482,7.183190825809934,174.27200000000005,0.537,-0.65512,194.3977173333333,173.05331023844084,1,1,0.5734,3.0,5.0,10.86232944330365,2.1863997970843134,0.00019496699925581392
75293-73-1,O=C(O)C1=CC=C(OC2=CC=C(OC)C=C2)C=C1C(=O)O,21.0,32.0,-7.76068701626,-0.5782419323125001,7.1824450839475,2.4204061150691825,4.8720109451847495,244.39200000000005,0.53319,-0.66071,278.4138686666667,187.14253085655565,0,1,2.883900000000001,2.0,4.0,10.860187085741245,1.915026013401543,2.369216796887293e-05
1005516-29-9,O=C(O)C=1C=CC=C(NC(=O)CO)C1C(=O)O,17.0,25.0,-8.320969434439501,-0.758653415194,7.562316019245501,2.725340718431516,4.2403139718657625,194.7680000000001,0.53425,-0.66277,205.952725,173.4786145782297,1,0,0.0138,4.0,4.0,9.754014268570984,1.9431483980529138,2.3233737253898528e-06
169542-84-1,O=C(O)C1=C(F)C(F)=C(N)C(F)=C1C(=O)O,16.0,19.0,-7.9628676071815,-0.657971290509,7.3048963166725,2.543460580347669,4.9671055585723165,166.00800000000004,0.53591,-0.64382,166.815195,179.51825667798056,2,2,1.0825000000000002,3.0,3.0,6.572598310182855,2.266311434602841,4.9154877646486035e-08
62268-17-1,O=C(O)C1=CC(Cl)=C(SC)C(Cl)=C1C(=O)O,16.0,21.0,-8.1713068166645,-1.184239477376,6.987067339288501,3.131723304274316,4.297094839539849,204.42400000000004,0.5403,-0.64374,225.89385666666664,178.7934184851617,1,2,3.1117000000000017,2.0,3.0,11.129856113906044,1.9453078352893396,5.57986454866906e-05
1806504-77-7,O=C(O)C1=CC=C(C=C1C(=O)O)C(Br)C(=O)C,17.0,21.0,-8.8053320883295,-1.1355310981365,7.669800990193,3.221099250762576,3.89204333095098,212.5600000000001,0.53332,-0.66181,229.4911966666667,189.42456957382663,0,1,2.108,2.0,3.0,13.47825655298567,1.8875513499170196,0.003299090221258589
1804039-12-0,O=C(O)C1=CC=CC(=C1C(=O)O)C(Br)C(=O)C,17.0,21.0,-8.822747374761502,-0.759197642895,8.063549731866502,2.846564893081517,2.9835267771548493,211.45600000000005,0.53322,-0.64999,227.95677666666663,154.44842259981974,1,0,2.108,2.0,3.0,10.692554823637181,1.9439931901637726,2.1258264866643177e-05
603109-82-6,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)OCCO,18.0,22.0,-9.165882940242,-1.1513137014655,8.014569238776499,3.3203452167040703,4.477457955134811,209.52800000000005,0.53389,-0.65696,212.88989966666665,188.93389062181032,0,1,0.2320999999999999,3.0,5.0,13.097363618244572,1.8984534798669765,0.0018242193536475194
775530-42-2,O=C(O)C1=CC=C2C(=C1C(=O)O)CNCC2,16.0,19.0,-8.079604449046,-0.5488536364585,7.5307508125875,2.471542704907517,2.663774168355869,189.99200000000005,0.53411,-0.66156,209.09889533333333,174.93055911420987,1,1,0.7286999999999999,3.0,3.0,10.20276890858949,1.9763506451986697,9.572187860794421e-06
62268-18-2,O=C(O)C1=CC(Cl)=C(Cl)C(SC)=C1C(=O)O,16.0,21.0,-8.2904926831835,-1.0277740133385,7.262718669844999,2.988897759045516,5.517093849120205,204.38400000000004,0.53896,-0.65183,225.53362433333328,171.96597093395218,1,2,3.111700000000001,2.0,3.0,9.690509727408198,1.9733236795926405,2.7873830065830587e-06
1784432-89-8,O=C(O)C1=CC=2ON=CC2C=C1C(=O)O,15.0,19.0,-8.826284854817999,-0.8764787124605001,7.949806142357499,2.960563413644099,3.4178597776971484,161.33600000000004,0.53373,-0.65706,177.794619,185.0929492397824,0,2,1.2242,2.0,4.0,12.97150894388136,1.8737602053926365,0.0012756357885948134
1010100-11-4,O=C(O)C1=CC=C(C=C1C(=O)O)NCC=2C=CC=CC2,20.0,24.0,-7.3538768097625,-0.3752449998395,6.978631809923,2.140080089292046,6.04235653863623,238.99200000000005,0.53085,-0.6654,288.644406,190.68787801461588,0,1,2.695100000000001,3.0,3.0,9.240906344391846,2.0108039743204533,1.4286476586540975e-06
217196-44-6,O=C(O)C1=CC=C(C(Br)=C1C(=O)O)N(=O)=O,16.0,19.0,-9.071731547969,-1.943437120271,7.128294427698,4.255363678523011,5.491690181537921,182.44800000000004,0.54,-0.63747,198.026695,175.62117975705465,1,1,1.7537000000000005,2.0,4.0,12.517644576473941,2.1068667285001004,0.0019906443017980203
29639-50-7,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)OCCCC,19.0,23.0,-9.1612570047835,-1.1164831286015,8.044773876182001,3.2826262078706487,3.913198238014527,234.05600000000007,0.53485,-0.65666,240.27286566666663,187.59113504368665,0,1,2.0399000000000003,2.0,4.0,13.401368453539703,1.886428988987655,0.0028855670011470984
773108-17-1,O=C(O)C1=CC=C(OC=2C(=CC=CC2C)C)C=C1C(=O)O,21.0,34.0,-8.2104912111365,-0.53334314698,7.6771480641564995,2.489682322239371,2.549641378704072,251.90400000000005,0.5331,-0.661,291.51146766666665,187.67436444605764,0,1,3.492140000000002,2.0,3.0,12.416690329929935,1.9017852187359983,0.0005403385973447089
61415-82-5,O=C(O)C=1C=C2C=C3C=CC=C(N)C3=CC2=CC1C(=O)O,21.0,31.0,-6.64502022921,-1.1798856557680002,5.465134573442,2.8008986460419663,4.332521996481956,238.24000000000007,0.53117,-0.67314,355.37842300000005,185.60289934581857,0,2,2.9716000000000005,3.0,3.0,13.296635398814544,1.897489421209518,0.0025538503478545298
61214-97-9,O=C(O)C1=C(OC)C=C(OC)C(=C1C(=O)O)CCCC,20.0,28.0,-7.6455828574985,-0.260140841078,7.3854420164205,2.1156644063846493,6.1024240978483295,256.20000000000005,0.53023,-0.66054,267.64627466666667,162.0222827210792,2,1,2.442800000000001,2.0,4.0,4.351362708668773,2.451220150256478,2.710977376311036e-09
98589-66-3,O=C(O)C1=CC=C(OC)C(=C1C(=O)O)N(=O)=O,17.0,23.0,-8.578661250863,-1.726834495273,6.85182675559,3.874997367927547,6.950261498677586,187.36800000000005,0.53652,-0.64326,201.587475,173.08295746637077,1,1,0.9997999999999998,2.0,5.0,10.797876914625903,2.1456603550255164,0.00013207953297467677
865354-08-1,O=C(O)C1=CC=C(C#CC=2C=CC=C(F)C2)C=C1C(=O)O,21.0,29.0,-7.796606044526,-1.219614277941,6.576991766585,3.0900232122943887,1.7488182895887154,237.99200000000005,0.5332,-0.66157,309.894757,186.42962524076347,0,1,2.621900000000001,2.0,2.0,15.247449118114332,1.9268979598809388,0.047625882091177324
1780469-46-6,O=C(O)C1=CC=2C=NNC2C=C1C(=O)O,15.0,20.0,-8.100285101684,-0.52245859296,7.577826508724,2.452936496300264,1.990281688605912,164.22400000000005,0.53161,-0.66652,189.45640566666668,186.0144382467396,0,2,0.9593,3.0,3.0,12.77365485710368,1.9186377272059454,0.0011522596512105274
1005516-37-9,O=C(O)C1=CC=CC(=C1C(=O)O)N2CCCCC2,18.0,22.0,-7.0746879991495,-0.3861295538595,6.68855844529,2.080560370915386,6.907486825177447,222.6080000000001,0.53169,-0.66648,248.6849543333333,159.8750513192011,1,0,2.0733,2.0,3.0,6.399891496033774,2.137984805235267,4.991993375039875e-09
883843-62-7,O=C(O)C=1C=2C=CC=CC2C=3C=4C=CC=CC4C=CC3C1C(=O)O,24.0,35.0,-7.338366320283999,-1.0446450720695,6.293721248214499,2.7914677673508823,1.85497539067234,268.73600000000005,0.53317,-0.65256,393.8886483333333,170.00597130059532,2,2,4.542600000000002,2.0,2.0,10.138307007685114,2.257839304149767,8.618735120153047e-05
2170725-07-0,O=C(O)C=1C=C(C=C(C1)C=2C=C(C(=O)O)C(C(=O)O)=C(C2)C(=O)O)C(=O)O,35.0,33.0,-8.445597577968499,-0.940425467328,7.505172110640499,2.9345572395980213,2.7559303801075963,293.4000000000001,0.53656,-0.65304,334.848287,176.00273917006,1,1,1.8446,5.0,5.0,11.467322247804304,1.9420817435953255,0.00011004691637328534
351370-84-8,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C2=CC=C(O)C=C2,21.0,25.0,-8.095387052375,-1.2359411089710002,6.859445943403999,3.1734955699468124,7.082947415447894,238.9360000000001,0.53352,-0.65905,285.090005,189.70574747756777,0,1,2.0196,3.0,4.0,11.37776914863801,2.046985309958559,0.0001977991717822796
138472-63-6,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C2=CC=C(C(=C2)C)C,22.0,26.0,-8.2115796665385,-1.2451929798880002,6.966386686650499,3.209359202582518,6.698152000365473,263.4800000000001,0.53385,-0.6586,312.6398543333334,189.77406859640945,0,1,2.9308400000000017,2.0,3.0,11.707485258796453,2.0157931562232663,0.0002978589577415287
13055-36-2,O=C(O)C1=CC2=CC=CC3=C2C(=C1C(=O)O)CC3,18.0,23.0,-7.491022190414499,-0.612800391326,6.878221799088499,2.3869519751831088,3.2556900359217247,205.57600000000005,0.53038,-0.67329,264.9257426666667,175.79323750273963,1,2,2.3348000000000004,2.0,2.0,9.98876713287288,1.9562302638353064,4.734000045508369e-06
195384-92-0,O=C(O)C1=CC=C(C=C1C(=O)O)CCC(=O)CCCCCCCCC,25.0,29.0,-8.57158629075,-0.6691279583795,7.9024583323705,2.7013998759184314,6.332303799566158,343.63200000000006,0.53144,-0.66649,348.663112,184.79135794369896,0,1,4.725400000000005,2.0,3.0,10.055737090532432,1.984196080293794,7.387781918823095e-06
114026-06-1,O=C(O)C1=CC=C(OC=2C=CC=CC2N)C=C1C(=O)O,20.0,30.0,-7.341087458789,-0.539873879392,6.801213579397,2.2830319504320853,2.871810615273925,230.66400000000004,0.53302,-0.6609,271.59708033333334,188.21166165951345,0,1,2.4575,3.0,4.0,12.20853704507033,1.895703424392663,0.00034760866425851376
1784874-74-3,O=C(O)C1=CC=2N=COC2C=C1C(=O)O,15.0,19.0,-8.7013845974385,-0.6873595863630001,8.0140250110755,2.749820384483576,1.860306141472419,160.88800000000003,0.53272,-0.66428,176.962029,184.93403223785265,0,2,1.2242,2.0,4.0,13.435618075479113,1.905542820133701,0.0033477324589197416
917766-59-7,O=C(O)C1=CC(Cl)=C(C=C1C(=O)O)P(=O)(O)O,17.0,20.0,-9.029826014992,-1.1273676826215,7.9024583323705,3.263812964006225,4.10315870275572,201.40000000000003,0.53649,-0.64903,206.447756,186.765787866096,0,2,0.5393999999999999,4.0,3.0,13.297047532127749,1.8896166666578595,0.002457159464253268
515878-10-1,O=C(O)C1=CC=C(OC2=CC=C(F)C=C2)C=C1C(=O)O,20.0,28.0,-8.303282034157,-0.6076302281665,7.6956518059905,2.5795202066255403,1.2643246932651435,224.2800000000001,0.53327,-0.6608,252.16108666666665,188.36097706282885,0,1,3.014400000000001,2.0,3.0,13.569374641940044,1.939285721919332,0.004831779666972791
110300-56-6,O=C(O)C1=CC=C(OCC2=CC=C(C=C)C=C2)C=C1C(=O)O,22.0,35.0,-7.8012319799845,-0.5080365588835,7.293195421101,2.366724722995236,3.57731441307582,263.72800000000007,0.53234,-0.66253,319.17263966666667,187.57433255625327,0,1,3.305000000000001,2.0,3.0,11.581741606583876,1.8977872613931412,9.865328254556483e-05
343217-37-8,O=C(O)C1=CC(F)=CC(=C1C(=O)O)C(F)(F)F,17.0,20.0,-9.1813934297205,-0.907227577567,8.2741658521535,3.075242738885651,2.2314164873460984,175.56000000000003,0.53834,-0.64326,159.89096166666664,168.74411380445304,1,1,2.2409000000000003,2.0,2.0,11.734201442726743,1.9567318435209526,0.00020949612390747585
143650-84-4,O=C(O)C=1C=C(C(=O)OC)C(=CC1C(=O)O)C(=O)OC,20.0,26.0,-9.3081984840535,-1.3548548616395,7.953343622414001,3.573990765741121,2.4918891648707007,229.06400000000005,0.53468,-0.65295,232.38398000000004,186.78840008193453,0,2,0.6562000000000001,2.0,6.0,15.155585358297174,1.919021512527088,0.04172671565776756
39995-21-6,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C=2C=CC=C(N)C2,21.0,25.0,-7.365033477633,-1.2987994084365,6.066234069196501,3.0934348815723185,7.792449040577679,241.9360000000001,0.53388,-0.65821,291.2964193333333,190.8728850050313,0,1,1.8962,3.0,4.0,11.022969696182543,2.1226254309593413,0.00017089082893380998
1547162-78-6,O=C(O)C1=CC(OC(C)C)=CC(=C1C(=O)O)N(=O)=O,19.0,29.0,-8.383283506204,-1.88302784546,6.500255660744,4.053577054123195,4.7202534624742345,221.01600000000005,0.53794,-0.65033,234.16785066666668,173.67241164766796,1,1,1.7784,2.0,5.0,12.917881579501568,2.064912167371249,0.003053942271760063
62351-70-6,O=C(O)C1=CC(N)=C(C=C1C(=O)O)C(=O)OCC,18.0,23.0,-7.619732041701,-0.6198753514390001,6.999856690262,2.424732855157433,8.709394186738823,211.31200000000004,0.53234,-0.65913,234.12127266666667,186.08279351076152,0,2,0.8419000000000001,3.0,5.0,8.019722405989626,2.2412268110704296,1.059281941493726e-06
24910-57-4,O=C(O)C1=CC=C(C=C1)C(=O)C2=CC=C(C(=O)O)C(=C2)C(=O)O,32.0,30.0,-8.9511851121975,-1.545062443139,7.4061226690585,3.7189234389535466,5.990022590942375,257.9680000000001,0.53399,-0.65699,301.0091903333333,190.0566818625719,0,1,2.0122,3.0,4.0,13.184219532505125,2.0019041238143833,0.003481813404265472
67389-67-7,O=C(O)C1=CC=CC(=C1C(=O)O)N(CC=C)CC=C,19.0,23.0,-7.7043594492065,-0.5657246951895,7.138634754017,2.39521610616455,1.6802697997643117,240.4000000000001,0.53425,-0.65383,263.4715336666667,157.36684895481733,1,0,2.2614,2.0,3.0,10.96989000112768,2.009166715156062,6.717672561907303e-05
198625-32-0,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C2=CC(=CC=C2C)C,22.0,26.0,-8.0679035534745,-1.2944455868285,6.773457966645999,3.23518584807634,4.405526399875502,263.5760000000001,0.5355,-0.65595,308.05917466666665,185.0718672907736,0,1,2.9308400000000017,2.0,3.0,13.605155620706142,1.9092230319703232,0.004482444673183178
936820-89-2,O=C(O)C1=CC=C(C=C1C(=O)O)C=2C=CC=CC2N(=O)=O,21.0,25.0,-8.534578807082,-1.6563570079935,6.878221799088499,3.774782778913562,6.675409157497389,234.45600000000005,0.53272,-0.66379,279.43318766666664,189.12168717322467,0,1,2.658200000000001,2.0,4.0,12.990173189059561,2.0672243994585724,0.0034467442849317673
63196-13-4,O=C(O)C=1C=CC=C(OC2=CC=C(Cl)C=C2)C1C(=O)O,20.0,28.0,-7.9416427268425,-0.7469525196225,7.19469020722,2.623173659414026,3.015061689252809,234.5600000000001,0.53605,-0.65509,267.47427466666664,180.58835626909803,1,0,3.5287000000000024,2.0,3.0,10.62769128463583,1.9444253430788747,1.8455331350858656e-05
1344582-70-2,O=C(O)C1=CC=C2C(=C1C(=O)O)C(N)CC2,16.0,19.0,-8.4684551414105,-0.577969818462,7.8904853229485,2.5929268354567823,4.7397656197326885,190.61600000000004,0.53289,-0.6628,209.4647193333333,173.58901151773804,1,1,1.029,3.0,3.0,8.748817886943812,1.9745709216923595,2.632353486024854e-07
1344577-98-5,O=C(O)C1=CC=C2C(=C1C(=O)O)C(N)CC2,16.0,19.0,-8.464645547503501,-0.5665410367410001,7.898104510762501,2.581705870322918,7.395893115777161,191.06400000000005,0.53246,-0.66417,209.4069473333333,173.69647174897088,1,1,1.029,3.0,3.0,6.6518728854571805,2.1401834685029257,1.0262097474161127e-08
37390-38-8,O=C(O)C1=CC=C(C=C1C(=O)O)NC(=O)C=2C=CC=CC2,21.0,25.0,-8.1168840465645,-0.905594894464,7.2112891521005,2.822141940376609,7.056266034525626,241.29600000000005,0.53289,-0.66191,293.090353,188.4970256065636,0,1,2.3353,3.0,3.0,10.304563054220807,2.031603096279879,2.012851177399385e-05
6279-83-0,O=C(O)C=1C(OC)=C(OC)C=C(C1C(=O)O)N(=O)=O,19.0,27.0,-8.388725783214,-1.877041340749,6.511684442465,4.046033540729504,5.827678207485379,213.59200000000004,0.53593,-0.63957,224.53200966666668,163.7340824981231,2,1,1.0084,2.0,6.0,9.780800909382094,2.429857309772204,0.0001433386286502792
1005516-38-0,O=C(O)C1=CC=CC(=C1C(=O)O)N2CCC(O)CC2,19.0,23.0,-7.084756211617999,-0.398374677132,6.686381534485999,2.093705227908035,3.3439434235644594,231.7040000000001,0.53162,-0.66561,253.81399666666667,167.28233935012454,1,0,1.0440999999999998,3.0,4.0,9.172505897015185,1.9994677069037425,1.0591975438041985e-06
2667597-92-2,O=C(O)C1=CC(F)=C2OCOC2=C1C(=O)O,16.0,20.0,-8.043413306929502,-0.7289930054895001,7.314420301440001,2.6302532989189333,2.3934900208691072,168.54400000000004,0.53421,-0.65408,173.28084133333334,183.9268170874424,1,2,0.9508,2.0,4.0,11.01919085697375,1.9598376581934966,4.9796619325400055e-05
42297-17-6,O=C(O)C1=CC=C(C=C1C(=O)O)[Si](C2=CC=C(C(=O)O)C(=C2)C(=O)O)(C)C,27.0,31.0,-8.686418335661001,-0.823416511613,7.863001824048001,2.875395454756124,6.445756384630124,330.12000000000006,0.53191,-0.66637,368.8077913333333,190.9319657360725,0,1,1.3019999999999994,4.0,4.0,10.501204501452975,1.9835671826600834,2.000439961120828e-05
219646-70-5,O=C(O)C1=CC(OCC=C(C)C)=C(C(OC)=C1C(=O)O)C,21.0,35.0,-8.005045254009,-0.6201474652895,7.384897788719499,2.518448852422755,3.0809993654656926,266.92800000000005,0.5353,-0.66113,283.9984063333333,176.3331011793859,1,2,2.74502,2.0,4.0,10.143487820908888,1.957165360519836,6.885242448276258e-06
1010100-15-8,O=C(O)C1=CC=C(C=C1C(=O)O)NCC=2C=CC=C(Cl)C2,21.0,25.0,-7.3005424950645,-0.3986467909825,6.901895704082,2.147146168382489,4.856090017699424,254.24800000000005,0.53135,-0.66525,307.662666,188.8899783928446,0,1,3.3485000000000014,3.0,3.0,10.234300823443562,1.9441263649637792,7.453728467892031e-06
847802-80-6,O=C(O)C=1C=C(C(=O)O)C(=CC1C(=O)O)C(=O)C2=CC=C(C=C2)C,24.0,28.0,-8.4869588832445,-1.3526779508355,7.134280932408999,3.3927193904982538,8.502127516098543,274.3520000000001,0.53553,-0.65175,319.68503200000004,189.8445593428128,0,2,2.320620000000001,3.0,4.0,10.63459303535899,2.213697446251584,0.00015549999610322413
29638-31-1,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)OCCCCCCCCCCCCCCCCCC,33.0,37.0,-9.150100336913,-1.1524021568675,7.997698180045501,3.317878320889248,3.691113453959388,469.1680000000001,0.53362,-0.65793,470.4022803333333,191.0895950334153,0,1,7.501300000000008,2.0,4.0,13.67879341396582,1.887248938891243,0.004575177763237362
125592-09-8,O=C(O)C=1C=CC=2C=CC(=O)C2C1C(=O)O,16.0,21.0,-8.417025623666,-1.9475188280285,6.4695067956375,4.151158082235455,5.493890652351937,175.79200000000003,0.53709,-0.65135,207.871868,175.58670463827363,1,1,1.2925,2.0,3.0,12.527216123225514,2.108153375258687,0.002033072495187492
209324-71-0,O=C(O)C1=CC(NC(=O)C)=C(C=C1C(=O)O)N(=O)=O,19.0,26.0,-8.715534517664501,-1.784522631579,6.931011886085502,3.9767353580332414,10.86760293348998,210.82400000000004,0.53705,-0.649,228.26324466666665,189.36233099121688,0,2,0.9495999999999998,3.0,5.0,10.07895540202719,2.707444713799197,0.0009333366125674741
266684-18-8,O=C(O)C1=CC=C(C=C1C(=O)O)C=2C=CC(=CC2)C=3C=CC(=CC3)C=4C=CC(C(=O)O)=C(C4)C(=O)O,36.0,40.0,-7.4420416973245,-1.1034216637775,6.338620033547,2.880159390744904,4.295582519286528,408.3280000000001,0.53272,-0.66426,546.4918656666667,192.27603012032267,0,1,5.480400000000004,4.0,4.0,13.077364652379515,1.8913354234736688,0.001696360491938503
869705-60-2,O=C(O)C=1C=C(C(=O)O)C(=CC1C(=O)O)C(=O)C2=CC=C(C(=C2)C)C,25.0,29.0,-8.2491313779075,-1.300159977689,6.9489714002185,3.280664149488468,5.273434862591933,290.9200000000001,0.5364,-0.65183,337.895536,189.56202272115257,0,2,2.6290400000000007,3.0,4.0,12.975042499539285,1.9365627093141655,0.0018037418414748665
351892-64-3,O=C(O)C1=CC=C(OCOC2=CC=C(C(=O)O)C(=C2)C(=O)O)C=C1C(=O)O,27.0,38.0,-8.3356635823665,-0.5812351846680001,7.7544283976985,2.563408917578635,6.286397612305477,300.12000000000006,0.53286,-0.66077,331.534419,187.25043926261293,0,1,1.8947,4.0,6.0,9.78336466074785,1.9903514935562152,4.176892002274435e-06
146598-55-2,O=C(O)C1=CC=C(C#CC#CC2=CC=C(C(=O)O)C(=C2)C(=O)O)C=C1C(=O)O,28.0,37.0,-7.818375152566,-1.5641104126740002,6.254264739892,3.5188403050978416,1.295200061766521,310.5040000000001,0.53353,-0.66025,427.7631263333333,185.6722350388762,0,1,1.8826000000000005,4.0,4.0,16.553231368008113,2.001404667460012,0.21508802781557745
7487-10-7,O=C(O)C=1C=C2C(=O)OC(=O)C2=CC1C(=O)O,17.0,20.0,-9.6173198182215,-2.061534531388,7.555785286833501,4.512953774542535,7.518213390826307,176.93600000000004,0.53711,-0.64607,193.00370333333333,185.27911128129023,0,2,0.3936,2.0,5.0,13.471074522209733,2.2477951146931012,0.013032087777922793
1010100-13-6,O=C(O)C1=CC=C(C=C1C(=O)O)NCC=2OC=CC2,19.0,23.0,-7.351427785108,-0.386945895411,6.964481889697,2.1495650418711354,6.29255899773693,221.31200000000004,0.53161,-0.66461,258.33662166666664,186.1249479640881,0,1,2.2881,3.0,4.0,9.08909741938092,2.025693579664316,1.1716396616883258e-06
6518-97-4,O=C(O)C1=C(OC)C(OC)=C(OC)C(=C1C(=O)O)N(=O)=O,21.0,31.0,-8.613491823727,-1.5872400899665,7.0262517337605,3.70236277882952,8.860410737657707,239.3280000000001,0.53978,-0.64484,243.8963883333333,165.834482156446,2,2,1.017,2.0,7.0,6.640225873940892,2.6611915801931,3.399411873297484e-06
142671-47-4,O=C(O)C1=CC=2N=C(OC2C=C1C(=O)O)C,16.0,19.0,-8.4972992095635,-0.6522568996485001,7.845042309915001,2.667747785433093,2.693426006037664,177.11200000000005,0.53241,-0.66699,196.998094,185.31075730471125,0,2,1.53262,2.0,4.0,12.728725188368827,1.8862216812370654,0.0008801435494553856
